image name,sharpness,brightness,snr,cnr,contrast,rms contrast,label
132357.jpg,97.1167135851027,0.7092172386071515,6.690175081916109,3.761279881778064,61.31516526466824,0.13336177014659656,0
151560-h.jpg,95.36763545123935,0.8372651178118306,10.828822176169409,2.9765045049534598,40.45650516312446,0.09351514839794402,0
156136.jpg,245.7216525887958,0.6209685594492815,3.7338695057350075,4.394025081657499,88.50154566338672,0.18787766930868358,0
159033.jpg,72.62508575747972,0.657735713855529,3.721565053820195,4.046090993333992,79.44834337687745,0.15359442577678775,0
162029.jpg,6.428356418057651,0.5194309132767827,5.822038141127336,3.0774318389449333,43.22906012429452,0.09809653859690323,0
163067.jpg,142.50722231496712,0.6474820659971305,8.056265118004202,3.257240284626065,39.526234969662084,0.09249887509219065,0
165021.jpg,54.74522090809758,0.6555762261455385,6.070041713397093,3.0866538043375256,46.93175507253498,0.09092047729233889,0
1697738.jpg,28.082504926320457,0.6240462752050921,5.036568353737756,3.8941406435505947,64.01297335664073,0.1253836409570828,0
170216.jpg,162.88183036521346,0.506233587184874,3.671013820702749,5.91940117032893,80.46908776345113,0.16857637764646022,0
174267.jpg,66.26225980647602,0.7384503064728346,8.944051221532375,3.436985901385799,41.97126336820577,0.08833836252982352,0
19085.jpg,27.324032710496684,0.7768583894480336,7.691941728305838,2.437970548557065,42.001569877244776,0.09953119321331036,0
194942.jpg,21.518711447880275,0.7126370904404212,18.55347893040834,1.6269558539940139,11.80319444731964,0.03280918441909757,0
194946.jpg,38.24219977753777,0.7159630476738227,9.362617839797162,2.772000292551734,32.151727727046975,0.05272942436217878,0
202700-h.jpg,43.32321629731532,0.736931016783958,5.672699199481416,3.566825346025733,59.66399996002356,0.08352953090402691,0
2055339.jpg,5.9184206807625745,0.6407432265400892,6.050265898905772,4.120612363270629,62.12706060780603,0.13304558242055367,0
2084031.jpg,25.038736229521227,0.6730850795929607,5.230471975112568,3.3593361021506696,57.05946966905003,0.11592327859134176,0
2085285.jpg,13.180256317835534,0.676530477016186,6.410824949161897,3.2945055797327245,50.15704808086457,0.10118123958680056,0
2085287.jpg,7.40294533206099,0.6281927946554061,9.238177953450364,3.3781555622599617,36.66374708885472,0.07989819961615488,0
2097673.jpg,26.290925719032955,0.6753503877014955,7.062184323940736,4.307476263686244,59.03991802631582,0.12622499178237406,0
2098348.jpg,102.35749498059549,0.6643512432613616,5.162313311453631,3.690635224381036,64.67114296420921,0.12896120591049068,0
2104146.jpg,9.084083349140052,0.6870397086032004,5.386947771408782,4.046487414296301,70.33632113983997,0.14473333077982883,0
2111038.jpg,30.99856316765245,0.5420410461606472,3.4557875707340355,4.106704358210325,81.50697362468065,0.1742581293021738,0
2138627.jpg,131.84985293798715,0.6655338201751865,5.4431985679317965,5.022362944495886,78.56594754142243,0.15406364473555145,0
21457.jpg,54.09299362235467,0.825625808472795,5.462117989732947,3.462243874990131,72.90931599147484,0.15422560908921698,0
2159198.jpg,28.92684866990002,0.8432003371394502,10.477986452642657,2.941506093736174,38.044402495690264,0.08400077046838689,0
2160810.jpg,38.22788648277203,0.5801689038370627,3.521388513207078,3.5313322108946057,66.98518655637173,0.13092132223566996,0
2161172.jpg,2.780311242575485,0.5936797904286879,4.8876235736121485,3.7301703661565244,55.46188728307,0.11756766049573746,0
2162992-h.jpg,52.89058091653613,0.7428550886510522,11.493550376142071,2.5419392094065496,27.553462106742813,0.06308703397426774,0
2162995.jpg,19.600531895875708,0.6766300108248556,5.129418353986299,4.05548635860992,68.40014029751175,0.14100789992284415,0
2166853.jpg,56.75452625596957,0.667157016658698,4.5992662100952835,3.732406760164341,69.39065210163437,0.14947822521361195,0
2167180.jpg,5.12940377075768,0.723051947602528,10.463574229558333,3.299625931298548,36.13931111357827,0.07650571551887161,0
2168356-h.jpg,7.861820419588931,0.7582450736085135,9.724090395491183,2.848224320910144,36.61270080160159,0.0790433976680981,0
2168363.jpg,9.972204069555621,0.5767248242419546,13.947867482835697,3.6914332449836396,26.001464180189203,0.05975643317877471,0
2168366-h.jpg,16.980574755801392,0.6578228288149272,5.837641060142994,3.929220412314348,64.09108266921643,0.1377824294237486,0
2168397.jpg,12.954432964470168,0.5938549709936257,8.475240877777692,3.450488363870936,38.77379932876528,0.08628567889633076,0
21821.jpg,23.594142250538457,0.8161948754570506,8.121406134496068,2.9067660517008203,45.91908646814775,0.09341511768103274,0
2191579.jpg,28.873954324304876,0.7610359315654461,10.446013990491148,3.469426520208725,40.80065264289372,0.08454576646993248,0
2191631.jpg,14.304976587025529,0.7903781202404367,11.669375818995714,2.9145071377574108,33.390597618551055,0.0749931759022233,0
2191634.jpg,15.903235565952075,0.7407876787663514,8.889689032072289,3.8739681529350847,47.8026008662702,0.10211697817391682,0
2191673.jpg,43.6265151471129,0.7628067023685631,11.079584222257889,3.093641843439377,32.20165983609938,0.07145735844246982,0
2191699-h.jpg,57.589523674152055,0.7721406262804695,9.731139972059989,3.40842761435439,40.65685973084423,0.08308072899110076,0
2191726.jpg,2.58459563550182,0.7894379935202408,9.344367270572253,3.5927657323223787,46.672807686273444,0.0968098833274263,0
2192103.jpg,12.609232865455285,0.8009226632179274,8.714384817590448,3.175429793459202,44.00626060678347,0.0808041685783056,0
2192661-h.jpg,25.98997589998174,0.6783327742816914,7.471831768196032,2.8079268870674485,37.753936114897854,0.08840941920975563,0
2195219-h.jpg,56.133135370603505,0.6189077656213982,9.010934754538237,3.9421921827935535,42.26371798272183,0.09344755867999748,0
2197027.jpg,21.35566611156364,0.7302210442165986,11.95750410843308,3.2589096117287597,33.671739520417646,0.07485209578419806,0
2197584.jpg,14.693713593886805,0.6725138516818405,7.380042812464934,3.877465363946762,48.57406783053642,0.10204874798662321,0
2197588.jpg,9.059892127016811,0.7160678018012844,12.853740616057813,3.9189194610119493,35.880801744852505,0.07840842838581588,0
2197724.jpg,28.533341830669652,0.7436537015095689,13.257593437491161,2.924876652843732,27.081797512347066,0.061804256594441796,0
2197727.jpg,29.260348844984467,0.651375859622824,6.3847691897109575,3.801218047686108,55.778315284120296,0.12012580005123055,0
2199594.jpg,12.67349576156657,0.6380455275024121,5.19477959060938,3.054246805385922,49.24850813293975,0.09653086159521646,0
2202309-h.jpg,47.398449773104566,0.7103387279966599,9.849844518892294,3.68003499028279,42.34514828974234,0.09173974284919194,0
2203331-h.jpg,26.91178012426059,0.81251032486469,6.832365405042195,2.8457298393274506,50.12992795197984,0.10247549825426937,0
2203387.jpg,4.807759212008826,0.6387447535543932,9.726594257608761,4.260915733385009,44.378608577020415,0.09312239035531078,0
2206231.jpg,20.376211003110665,0.5784916932010232,5.38659881718303,3.634531830239561,58.82455342507865,0.12624476420986208,0
2207655.jpg,15.785198587484349,0.5212639369171466,5.223770655510789,4.533908136960727,65.71710529815364,0.13819556806461183,0
2209992-h.jpg,11.854329360012436,0.6077926302182112,5.538148050680308,3.0250310356918924,48.247270900162675,0.10524938620527777,0
2210466.jpg,4.823524744314144,0.7248703635735775,12.20447670644021,3.042512133154173,28.723645178929033,0.060587574662955425,0
2211094.jpg,176.74839623235582,0.6633824776566528,7.285807274422093,3.291218889032032,43.564495136239955,0.09158535551947589,0
2212044.jpg,26.50101024913661,0.7061640215402849,12.57954882761292,3.671693677517597,33.30576254501962,0.07325116569362848,0
2212220-h.jpg,14.333128342412717,0.6937900669582816,6.057543553842717,4.127801998066554,65.44392872888993,0.13562875530311308,0
2212282.jpg,30.263627430605787,0.7030141070863174,9.777413093181643,2.2803522886839356,29.588598526884127,0.06847634682447168,0
2212286.jpg,7.741501360471717,0.5842263842143014,7.246540385819513,4.411338377862649,55.29863292736218,0.1169384555257796,0
2214437.jpg,15.961012607946953,0.6692455825461519,5.883327929577248,3.209936738455662,53.31457169245235,0.11572372543980652,0
2214473.jpg,19.127955952132442,0.6872730715734388,9.874376059288778,3.406450871962775,37.759141581939375,0.08330941506753274,0
2214497.jpg,8.737741763693936,0.768482455168898,11.404979308732262,2.994413965144366,30.520967723636545,0.06634666263811173,0
2214532.jpg,139.29782139320187,0.6682936759316734,7.051647277862383,4.75067675799404,65.23084678070785,0.13620511897750773,0
2214693.jpg,181.1573625883807,0.5369702259991399,4.420808035944016,2.971969937629156,51.6321052351705,0.11547794512747539,0
2215612.jpg,19.946436367065523,0.6398593334877191,8.850132414886287,3.1003435891971014,38.347598923023654,0.08481591840305537,0
2215759.jpg,18.579482366496677,0.7556859958961955,11.29207675253713,3.1890647169519877,35.040919681573214,0.0750738214537162,0
2222452.jpg,26.6269123026811,0.7029077469286452,6.374577937078589,3.5814765568199642,55.42765992542941,0.11843959198793583,0
2223024.jpg,26.654279021208826,0.6524125283851866,6.369538456702833,4.006016919688533,57.71439767446053,0.12479914890117182,0
2225011-h.jpg,9.65768938821307,0.6973322117040862,10.016351074289245,3.915358460012849,43.608221863257,0.0945799025772631,0
2235905.jpg,60.419457107550464,0.7165928625124016,7.091470254082962,3.9582796206151705,54.902680254285556,0.1157070181676521,0
223638.jpg,53.35993364070802,0.5452879657178145,3.2701879660370814,4.239730074703206,86.33060336958305,0.1824956695909843,0
2246052.jpg,20.599368602484837,0.6844303832340286,13.390415230394089,3.184181766235432,27.49697784316878,0.06280155075439658,0
2246055.jpg,5.872846141041654,0.710130082206016,13.600781058260793,2.6884136971856307,23.527430990292686,0.053175408672242845,0
2249532.jpg,23.234544014510902,0.6880298756497921,6.1124330438225725,3.655452465815803,58.740136458754904,0.12717573097306076,0
