image name,sharpness,brightness,snr,cnr,contrast,rms contrast,label
ISIC_0024306.jpg,38.73951468574761,0.8421748148148148,3.60176520982188,2.6554591350994707,68.249301844236,0.121665122144709,0
ISIC_0024307.jpg,49.11200721640604,0.8487357734204793,6.997341060564486,2.283155089793011,39.42173226262028,0.0728458240126686,0
ISIC_0024308.jpg,85.8122415920988,0.8295025127087872,2.8548534619992894,3.5067415832664848,100.9043151710656,0.1949071872494352,0
ISIC_0024309.jpg,23.361366521138542,0.7588165867828613,5.2206960077704805,2.730175716327504,49.62566828142957,0.0902268675934037,0
ISIC_0024311.jpg,32.791802477352526,0.8963737545388525,5.930514001973501,2.957423322942333,59.7673057178308,0.1109093954174594,0
ISIC_0024312.jpg,52.12052394513032,0.7610072766884531,8.869067621025092,1.8114375748716964,29.57533288714393,0.0657488753145547,0
ISIC_0024314.jpg,67.38396231105625,0.758276630355846,4.163519411738994,2.001776149054836,57.63537068574762,0.0742791705665947,0
ISIC_0024316.jpg,42.78415855241426,0.8438728976034858,7.690704940366193,3.060914118463095,45.99084555561882,0.0956540079283489,0
ISIC_0024317.jpg,53.17061844936899,0.7439280610021787,3.2161306310864406,3.209703128819006,97.68571743489824,0.1920759379732751,0
ISIC_0024318.jpg,28.84039258331962,0.8100554393609295,7.255027525575708,2.6425965832313865,47.53772461374152,0.0981387692407008,0
ISIC_0024319.jpg,138.05739459813444,0.7530359186637617,2.823257681794124,4.204192719255504,108.02198507474802,0.1683644788279258,0
ISIC_0024320.jpg,107.01834441414267,0.7027512563543936,3.93089992417902,2.743676949862256,55.57959954078072,0.116215616737256,0
ISIC_0024321.jpg,25.285914809862827,0.830779767610748,8.64923495637647,1.9001040570411727,27.19133420710405,0.0481373651432915,0
ISIC_0024322.jpg,113.6995481191221,0.8195951633986929,7.349404918953975,1.7961325191612123,31.485731975677453,0.0711289841501431,0
ISIC_0024324.jpg,43.14179990776407,0.6632658387799564,7.716715886064142,2.182766801522454,34.25940847419659,0.0466415146146816,0
ISIC_0024325.jpg,56.90057633777778,0.8593776180101671,5.728451815872851,2.9902915886255315,56.12688595462798,0.1052638808260569,0
ISIC_0024326.jpg,34.55845924521262,0.82056,3.4504550553011204,3.55059858324694,74.86965622008557,0.0831172449142023,0
ISIC_0024327.jpg,148.57129959888894,0.7895419462599855,4.717429511346596,3.657969005542376,72.34247146048736,0.129526762808102,0
ISIC_0024328.jpg,118.28059533299036,0.8489532752360204,5.487735428949033,2.6725246737786343,64.81843616026313,0.1359693119342326,0
ISIC_0024330.jpg,36.20991217117969,0.7053202614379085,9.134885041643985,2.811688067694287,38.763416292993085,0.0756462057596846,0
ISIC_0024334.jpg,32.819362769698216,0.8441197966594045,5.176379532069959,3.67910475775888,72.10305835573868,0.1330647286893895,0
ISIC_0024335.jpg,26.370647708628265,0.8637883950617284,3.3492665435704603,3.3459980940648717,85.12176834980738,0.075128443376399,0
ISIC_0024336.jpg,46.44406654024692,0.6580955119825708,6.355840511844206,1.8466166376575512,36.64612287162099,0.0822022698558563,0
ISIC_0024337.jpg,61.23074429891632,0.8446606535947712,29.860338905515626,1.9404939877237295,10.541853081301497,0.0248694310385142,0
