image name,sharpness,brightness,snr,cnr,contrast,rms contrast,label
ISIC_0000000.jpg,58.207237996283034,0.6809295281399517,2.1661438782490334,3.940393183053633,127.05122602570285,0.2589075258812121,0
ISIC_0000001.jpg,165.57766225647796,0.6652530191051613,2.1159227166977694,4.110039513197231,113.13761167158742,0.1209958515783883,0
ISIC_0000003.jpg,41.89872283241591,0.7521693987734223,3.0537598024799926,3.6025697072068663,116.65995458239892,0.22476234546808468,0
ISIC_0000006.jpg,573.0045941840182,0.6680352589679404,2.1512461025689693,2.3410269322301223,82.03379949844239,0.13145278713435068,0
ISIC_0000007.jpg,542.5606559316287,0.7315482375193653,2.1189277881681656,2.5617268010883043,89.29768699410559,0.14290418504012592,0
ISIC_0000008.jpg,63.687887780150305,0.7462490295183994,3.3154341072776106,3.329926743688797,101.28644191995916,0.19447259874116993,0
ISIC_0000009.jpg,300.0078958951266,0.6546942643393018,3.607018329112723,2.6166366107035355,72.57319263967184,0.13816831500565555,0
ISIC_0000010.jpg,254.89137426266868,0.6200613824140505,3.5537529378203585,2.4805030207615397,64.9199984084234,0.08445784110796606,0
ISIC_0000011.jpg,812.5045176496077,0.5824415358470726,1.1051401131411744,2.6329338683603996,112.79202392527168,0.20103903766367368,0
ISIC_0000012.jpg,378.5098493760724,0.6317073467239408,3.3060868429846337,2.518069973622661,66.58632347752145,0.09298496507845228,0
ISIC_0000014.jpg,296.2200378749847,0.6858704432640159,5.73442501731323,2.157508348965465,48.02578347514989,0.10107611681694867,0
ISIC_0000015.jpg,265.9818947597231,0.7119045642939714,3.422030285371648,2.8935558040442158,82.32147344780161,0.14394802298215303,0
ISIC_0000016.jpg,60.39872469207951,0.8570550128929785,2.73312008895987,4.739423904558662,125.69551485020715,0.1982155888298702,0
ISIC_0000017.jpg,1170.4072823703536,0.6444163994112806,2.787921020485211,3.305758681505591,90.00610476560341,0.12992459079494761,0
ISIC_0000018.jpg,1179.937004781692,0.6736298565560065,4.289662662136894,2.34748358320771,60.953267449637195,0.11183494029526013,0
ISIC_0000019.jpg,1216.1689793528833,0.6849751571661211,3.0636589081930996,3.5983308710497313,99.73720346973809,0.1833389330406355,0
ISIC_0000020.jpg,1161.7001319849012,0.7051423035622104,2.8260168188307113,3.2372923291128752,88.49806577906257,0.13844072962130397,0
ISIC_0000021.jpg,1155.4509632927877,0.6909095223657561,4.231142991829651,1.9482651311338843,51.94475992148064,0.10155376652138502,0
ISIC_0000023.jpg,1165.2046495061509,0.6518179140001175,3.96107678794499,2.658049457321331,65.91037494808369,0.10603030609561168,0
ISIC_0000024.jpg,1181.5294954240323,0.6964868110898884,0.3570700387023899,6.263284237550142,160.1593119672955,0.06930238348234424,0
ISIC_0000025.jpg,1149.1636390076396,0.7826039007276959,4.264481441168261,1.742571971859056,47.63363177842864,0.09099046727285902,0
ISIC_0000027.jpg,1158.8431755080858,0.6510016326320212,3.797723120471245,2.269545353366018,61.19288382280058,0.09711061358991163,0
