image name,sharpness,brightness,snr,cnr,contrast,rms contrast,label
ISIC_0000170.jpg,2549.2822654611136,0.7179690426527859,0.7401242347820053,4.614309400001921,165.20351904702065,0.3106086224113616,1
ISIC_0000173.jpg,143.92481633043332,0.7327128725896316,2.2793449854709102,3.537418909481192,110.70013096447757,0.20767320899138092,1
ISIC_0000175.jpg,11.481481978448308,0.9374881250487566,2.9148120029785414,2.952161623793601,120.86303011836914,0.18583393883391927,1
ISIC_0000279.jpg,46.69956585621147,0.882479878344567,5.74997771004993,3.3289562925191998,71.64918230505128,0.15844967459739587,1
ISIC_0000287.jpg,10.727609927352106,0.515429807176777,0.8001684152674957,4.047885461319117,131.85863571927416,0.2862609435204571,1
ISIC_0001106.jpg,7.991991704682217,0.5974216531370099,6.041358438897564,2.7909673640772867,47.42897885094065,0.06661627788541678,1
ISIC_0009927.jpg,40.36273588851812,0.7573140711566202,5.871637077803353,1.6498167488489548,41.7736915401521,0.09533154272771197,1
ISIC_0009934.jpg,15.25687901131783,0.9413382835637509,11.104571572848636,3.2106898262895043,50.19390636921122,0.11612793801603813,1
ISIC_0009992.jpg,333.31195622296946,0.65891054440168,4.001686923218471,2.8652798563519863,73.6382294812735,0.15201256208146072,1
ISIC_0010023.jpg,15.20684281735965,0.708193201800577,4.10207277188933,2.7455193768541286,73.81963844472331,0.14157208213675326,1
ISIC_0010056.jpg,11.062866196650754,0.7036601546543096,6.765361558722126,2.374309381461198,41.69518713233789,0.10003987538751719,1
ISIC_0010175.jpg,83.00809095768717,0.586592151916105,3.3096955146752904,3.9741324091602306,108.19079743720816,0.23159339090023565,1
ISIC_0010189.jpg,40.08032603080534,0.6447851692149842,6.902664726925854,2.6335337234588936,42.41343454111211,0.10046196500223188,1
ISIC_0010235.jpg,6.493742432469541,0.6148433460908778,9.200042146424506,2.792417708534216,34.35420996128323,0.07858777122830642,1
ISIC_0010319.jpg,10.484650777379617,0.8314749075696359,10.518449994622522,3.1032955941104503,41.98673526761499,0.08718458627808873,1
ISIC_0010321.jpg,12.525498678621565,0.6955273397607742,10.460713082246286,2.100496451369198,29.985646824287784,0.06964974669241196,1
ISIC_0010322.jpg,18.379292574963376,0.6953408783557369,5.705007726849671,1.9614667874707699,44.1887951359368,0.11633067531683453,1
ISIC_0010349.jpg,120.87300447444268,0.6600864036410463,5.437565279551889,3.0322375687942613,61.33102481587048,0.13624894312610386,1
ISIC_0010380.jpg,15.507261108398476,0.6288582346797769,7.654459257451656,2.699728106866317,41.54976139431069,0.0670857367377149,1
ISIC_0010576.jpg,39.641805010686085,0.6476590274985319,3.9494666141607038,3.416996927026107,77.54058606574655,0.1405681447622275,1
ISIC_0011125.jpg,100.48933103429674,0.8752552655787249,6.055657687539173,3.735244720122193,85.0011225685879,0.1501474483728507,1
